                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.40781,                0.68753,                0.98933,                 0.8907,                0.80832,                0.80631,                 0.7138,                0.52498,                 1.0038,                 1.0917,              0.0013979,              0.0013979,              0.0013979
                     14,                0.39971,                0.64386,                0.97949,                0.60968,                0.77339,                0.73801,                0.67683,                0.50767,                 1.3177,                 1.0129,               0.001395,               0.001395,               0.001395
                     15,                  0.395,                0.63226,                 0.9816,                0.73867,                0.77921,                0.84585,                0.71315,                0.53828,                 1.3512,                 1.0695,              0.0013922,              0.0013922,              0.0013922
                     16,                0.38576,                0.58654,                 0.9783,                0.86278,                0.74311,                 0.8803,                0.80189,                0.46115,                0.83705,                 1.0216,              0.0013894,              0.0013894,              0.0013894
                     17,                0.38722,                0.57461,                0.99503,                0.75625,                0.65634,                0.70391,                0.58698,                0.70029,                 1.5908,                 1.2258,              0.0013866,              0.0013866,              0.0013866
                     18,                0.37374,                0.58809,                0.97315,                0.87752,                0.60201,                0.83605,                0.70147,                 0.5564,                 1.1914,                 1.0697,              0.0013837,              0.0013837,              0.0013837
                     19,                0.36182,                0.54666,                0.95752,                0.82006,                0.70798,                0.77951,                0.61412,                0.85881,                 1.5631,                 1.4599,              0.0013809,              0.0013809,              0.0013809
                     20,                0.33414,                0.51081,                0.93843,                0.87005,                0.80569,                0.82721,                0.72119,                0.50939,                0.87301,                 1.0818,              0.0013781,              0.0013781,              0.0013781
                     21,                0.37757,                0.53657,                0.97206,                0.69835,                0.78555,                 0.8503,                0.66881,                0.59661,                 1.0152,                 1.2405,              0.0013752,              0.0013752,              0.0013752
                     22,                0.36825,                 0.5249,                0.97099,                0.89508,                0.88914,                0.91411,                0.80539,                0.45961,                0.69594,                0.99443,              0.0013724,              0.0013724,              0.0013724
                     23,                0.35641,                0.53529,                0.97151,                0.81641,                0.83854,                0.89228,                0.80615,                0.51991,                0.79241,                 1.0459,              0.0013696,              0.0013696,              0.0013696
                     24,                0.36698,                0.56102,                0.97456,                0.93612,                0.76676,                0.88541,                0.74928,                0.48669,                0.71787,                  1.061,              0.0013668,              0.0013668,              0.0013668
                     25,                0.36008,                0.52822,                0.95805,                0.95268,                0.93597,                0.93064,                0.83878,                 0.3884,                0.60348,                0.93554,              0.0013639,              0.0013639,              0.0013639
                     26,                0.34165,                0.50008,                0.96696,                0.89395,                0.80848,                0.89107,                0.81643,                 0.4304,                0.63029,                0.97918,              0.0013611,              0.0013611,              0.0013611
                     27,                0.33363,                0.46209,                0.94921,                  0.924,                0.75832,                0.87763,                0.66294,                 0.7085,                0.90933,                 1.3513,              0.0013583,              0.0013583,              0.0013583
                     28,                0.35787,                0.50585,                0.97053,                0.88196,                0.79484,                0.83903,                0.78228,                0.35652,                0.67881,                0.91577,              0.0013554,              0.0013554,              0.0013554
                     29,                 0.3509,                 0.5137,                0.96213,                0.71889,                 0.4471,                0.57446,                 0.3365,                  1.865,                 2.0473,                 2.4704,              0.0013526,              0.0013526,              0.0013526
                     30,                0.36746,                0.48715,                0.97051,                  0.895,                0.93776,                0.92868,                0.85267,                0.42266,                0.48862,                 1.0014,              0.0013498,              0.0013498,              0.0013498
                     31,                0.35149,                0.44846,                  0.961,                0.83859,                0.81234,                0.91105,                0.83642,                0.36797,                0.74135,                0.96117,              0.0013469,              0.0013469,              0.0013469
                     32,                0.34539,                0.48198,                0.96587,                0.93158,                0.83092,                0.86512,                0.79622,                 0.4034,                 0.5588,                0.97077,              0.0013441,              0.0013441,              0.0013441
                     33,                0.34716,                0.48187,                0.95619,                0.89555,                0.79202,                 0.8551,                0.79075,                0.38543,                0.69082,                0.96417,              0.0013413,              0.0013413,              0.0013413
                     34,                0.32073,                0.42273,                0.94559,                0.84462,                0.91951,                0.92957,                  0.853,                0.40253,                0.53772,                0.96494,              0.0013385,              0.0013385,              0.0013385
                     35,                0.34482,                 0.4381,                0.97318,                0.61846,                0.43393,                0.37199,                0.26591,                 2.2088,                 2.3171,                 3.9427,              0.0013356,              0.0013356,              0.0013356
                     36,                0.34323,                 0.4361,                0.95365,                0.85797,                0.82748,                0.89084,                0.82008,                 0.3617,                0.71576,                0.93188,              0.0013328,              0.0013328,              0.0013328
                     37,                0.33014,                0.47746,                0.95441,                0.94773,                0.79681,                0.87574,                0.79243,                0.36809,                0.88033,                0.97297,                0.00133,                0.00133,                0.00133
                     38,                0.33195,                 0.4239,                0.95892,                0.89484,                 0.7807,                0.87035,                0.65323,                0.67352,                0.88482,                 1.3912,              0.0013271,              0.0013271,              0.0013271
                     39,                  0.323,                0.43675,                0.93259,                0.85184,                 0.8883,                0.89976,                0.81889,                0.36336,                0.65035,                0.90504,              0.0013243,              0.0013243,              0.0013243
                     40,                  0.337,                0.44819,                0.97545,                 0.8463,                0.85608,                0.89759,                0.79467,                0.51434,                0.67396,                 1.0535,              0.0013215,              0.0013215,              0.0013215
                     41,                0.35215,                0.46951,                0.98194,                0.82205,                0.79094,                 0.8429,                0.78118,                0.34543,                0.69268,                0.92907,              0.0013187,              0.0013187,              0.0013187
                     42,                0.32669,                 0.4133,                0.96474,                0.68811,                0.65841,                0.81516,                0.56051,                0.83674,                 1.3471,                 1.7643,              0.0013158,              0.0013158,              0.0013158
                     43,                0.33061,                0.42219,                0.95498,                0.94999,                0.76565,                0.89391,                0.82337,                 0.4452,                0.73899,                 1.0284,               0.001313,               0.001313,               0.001313
                     44,                0.31778,                0.42712,                0.94196,                0.88405,                0.80848,                0.84534,                0.79792,                0.38271,                0.68646,                0.93103,              0.0013102,              0.0013102,              0.0013102
                     45,                0.33382,                0.44013,                0.96957,                0.89726,                0.79252,                0.83304,                0.76441,                 0.4189,                0.88742,                0.97539,              0.0013073,              0.0013073,              0.0013073
                     46,                0.32402,                0.41779,                0.95422,                0.90381,                0.79094,                0.82752,                0.75466,                0.37047,                0.76475,                 0.9457,              0.0013045,              0.0013045,              0.0013045
                     47,                0.31039,                0.39824,                0.94525,                0.87544,                0.78351,                0.84315,                0.76639,                 0.3966,                0.71148,                0.98196,              0.0013017,              0.0013017,              0.0013017
                     48,                0.31574,                 0.4062,                0.94793,                0.92077,                0.82573,                0.90608,                0.74847,                0.46561,                0.73727,                 1.0271,              0.0012988,              0.0012988,              0.0012988
                     49,                0.31679,                 0.3932,                0.93616,                0.69974,                0.78759,                0.73333,                0.58857,                0.61702,                 1.3825,                 1.2932,               0.001296,               0.001296,               0.001296
                     50,                0.29829,                0.37432,                0.93262,                0.84438,                0.79094,                0.84777,                0.71384,                0.50075,                 1.0831,                 1.1179,              0.0012932,              0.0012932,              0.0012932
                     51,                0.29964,                0.37467,                0.94109,                0.89429,                0.79577,                0.78972,                0.72732,                0.30935,                0.78399,                0.86227,              0.0012904,              0.0012904,              0.0012904
                     52,                0.33021,                0.39226,                0.95467,                0.62268,                0.54388,                 0.5989,                0.36144,                 1.9811,                 1.7862,                 2.8314,              0.0012875,              0.0012875,              0.0012875
                     53,                0.31807,                 0.4023,                0.93969,                0.88482,                0.79314,                0.80691,                0.73289,                0.31619,                0.77375,                0.90664,              0.0012847,              0.0012847,              0.0012847
                     54,                0.31884,                0.38384,                0.95783,                  0.864,                0.83437,                0.80747,                0.72845,                0.36972,                0.78938,                0.97246,              0.0012819,              0.0012819,              0.0012819
                     55,                0.33307,                0.37767,                0.95907,                0.87942,                0.79094,                0.80404,                0.72049,                0.44903,                0.76706,                 1.0305,               0.001279,               0.001279,               0.001279
                     56,                0.29816,                0.35981,                0.92943,                0.83618,                0.74366,                0.77865,                0.71471,                0.36059,                0.75361,                0.92875,              0.0012762,              0.0012762,              0.0012762
                     57,                0.33235,                0.39948,                0.96813,                0.91005,                0.79094,                0.79706,                0.73998,                0.35039,                 0.6911,                0.88497,              0.0012734,              0.0012734,              0.0012734
                     58,                 0.3155,                0.37929,                0.95526,                0.91896,                0.81283,                0.88724,                0.80836,                0.34451,                 0.6181,                0.90289,              0.0012706,              0.0012706,              0.0012706
                     59,                 0.3094,                0.38674,                0.94427,                0.90933,                0.81298,                0.87361,                0.79463,                0.36762,                 0.6073,                0.92753,              0.0012677,              0.0012677,              0.0012677
                     60,                0.28672,                0.35838,                0.92913,                0.87864,                0.80848,                0.79038,                0.74624,                0.32177,                0.77403,                0.91301,              0.0012649,              0.0012649,              0.0012649
                     61,                0.30351,                0.37449,                0.95102,                0.80717,                 0.5201,                0.76529,                0.68007,                0.50041,                 1.1216,                  1.115,              0.0012621,              0.0012621,              0.0012621
                     62,                0.31612,                0.38739,                0.95168,                0.82297,                0.83021,                0.83496,                0.77636,                 0.3048,                0.76777,                0.87491,              0.0012592,              0.0012592,              0.0012592
                     63,                0.31616,                0.37813,                0.95331,                0.86874,                0.90983,                 0.9148,                0.83687,                0.39713,                0.56098,                0.94457,              0.0012564,              0.0012564,              0.0012564
                     64,                0.31081,                0.36103,                0.94745,                0.88792,                0.81035,                0.93072,                0.85758,                 0.3489,                0.61624,                 0.8918,              0.0012536,              0.0012536,              0.0012536
                     65,                0.30599,                0.36713,                0.94597,                0.81972,                0.89181,                0.92478,                0.83358,                0.34021,                 0.5947,                0.90914,              0.0012507,              0.0012507,              0.0012507
                     66,                0.30517,                0.39476,                0.93194,                0.90057,                0.91005,                0.92539,                0.83853,                0.34833,                0.47415,                0.91675,              0.0012479,              0.0012479,              0.0012479
                     67,                0.30667,                0.34919,                0.95225,                0.91516,                0.79311,                 0.9004,                0.82325,                0.33044,                0.75876,                0.92752,              0.0012451,              0.0012451,              0.0012451
                     68,                0.30796,                0.32794,                0.96076,                0.88209,                0.77339,                0.82225,                0.77152,                0.38236,                0.91111,                0.92267,              0.0012423,              0.0012423,              0.0012423
                     69,                0.30494,                0.39069,                0.93789,                0.81803,                0.78517,                0.79845,                0.76777,                0.32331,                0.96421,                0.89448,              0.0012394,              0.0012394,              0.0012394
                     70,                0.30855,                0.34953,                0.94043,                0.88316,                0.79094,                0.79313,                0.75247,                0.33281,                0.83151,                  0.914,              0.0012366,              0.0012366,              0.0012366
                     71,                0.29565,                0.35013,                0.94407,                0.77054,                0.75889,                0.82241,                0.72539,                  0.461,                 1.1255,                 1.0569,              0.0012338,              0.0012338,              0.0012338
                     72,                0.29131,                0.34435,                 0.9305,                0.66372,                0.49525,                0.61999,                0.32009,                  1.975,                 1.7913,                 3.1325,              0.0012309,              0.0012309,              0.0012309
                     73,                0.30825,                0.35127,                0.94895,                 0.9193,                0.79408,                0.86301,                0.79227,                0.39433,                0.71286,                 1.0298,              0.0012281,              0.0012281,              0.0012281
                     74,                0.31168,                0.35927,                 0.9442,                0.53194,                0.70097,                0.54857,                0.36703,                 1.2756,                 2.4733,                 2.1021,              0.0012253,              0.0012253,              0.0012253
                     75,                0.30672,                0.35045,                0.94692,                0.91368,                0.88362,                0.88369,                0.78687,                0.40216,                0.68006,                0.98478,              0.0012225,              0.0012225,              0.0012225
                     76,                0.30718,                0.35938,                0.94721,                0.83607,                0.79094,                0.83712,                0.77862,                0.35704,                0.79932,                0.87125,              0.0012196,              0.0012196,              0.0012196
                     77,                0.29519,                0.35071,                0.93219,                0.91759,                0.80794,                0.93217,                0.85792,                0.36997,                0.61054,                 0.9667,              0.0012168,              0.0012168,              0.0012168
                     78,                0.30634,                 0.3388,                 0.9319,                0.72872,                0.70138,                0.72419,                0.38254,                 1.8391,                 1.7552,                 2.2982,               0.001214,               0.001214,               0.001214
                     79,                0.29295,                0.34166,                0.93023,                0.88073,                0.79735,                0.92513,                0.83386,                0.41691,                0.74547,                0.96716,              0.0012111,              0.0012111,              0.0012111
                     80,                0.28556,                0.33862,                  0.935,                0.81467,                0.75588,                0.81274,                0.70494,                0.43567,                 0.8595,                0.99961,              0.0012083,              0.0012083,              0.0012083
                     81,                0.28235,                0.33723,                0.92428,                0.92362,                0.79371,                0.87304,                 0.8095,                 0.3194,                0.73079,                0.87539,              0.0012055,              0.0012055,              0.0012055
                     82,                 0.3022,                0.33573,                0.95277,                0.88335,                0.79094,                0.73416,                0.69115,                0.30359,                0.87405,                0.87957,              0.0012026,              0.0012026,              0.0012026
                     83,                0.31341,                0.35782,                0.94151,                 0.9095,                0.79485,                0.83401,                0.74095,                0.35962,                0.75699,                0.92969,              0.0011998,              0.0011998,              0.0011998
                     84,                0.27921,                 0.3223,                 0.9359,                0.87008,                0.79043,                0.80039,                0.73116,                0.31936,                 0.7831,                0.87986,               0.001197,               0.001197,               0.001197
                     85,                0.29448,                0.33566,                0.94163,                0.85699,                0.62799,                0.74614,                 0.6842,                0.34078,                 1.1672,                0.91436,              0.0011942,              0.0011942,              0.0011942
                     86,                0.27604,                0.32197,                0.92453,                0.88805,                0.77491,                0.79804,                0.69516,                0.47037,                0.99909,                  0.997,              0.0011913,              0.0011913,              0.0011913
                     87,                0.29743,                0.34244,                0.93168,                 0.8793,                 0.7988,                0.86378,                0.79564,                0.32826,                0.85734,                0.90696,              0.0011885,              0.0011885,              0.0011885
                     88,                0.31375,                0.34636,                0.94889,                0.86473,                 0.7383,                0.83956,                 0.7811,                0.32737,                0.92263,                 0.9274,              0.0011857,              0.0011857,              0.0011857
                     89,                0.30398,                 0.3274,                0.93352,                0.88634,                0.79386,                 0.8564,                0.78096,                0.35106,                 0.8195,                0.94908,              0.0011828,              0.0011828,              0.0011828
                     90,                0.29275,                0.32156,                0.93298,                0.90505,                0.79619,                0.84111,                0.75007,                 0.3387,                0.73666,                0.90396,                0.00118,                0.00118,                0.00118
                     91,                0.28763,                0.31356,                0.93576,                0.89604,                0.77339,                0.80561,                0.73263,                0.42412,                0.90521,                 1.0328,              0.0011772,              0.0011772,              0.0011772
                     92,                0.29827,                0.31555,                0.94001,                0.82491,                0.78499,                0.83187,                0.65521,                 0.7257,                 1.0796,                 1.1984,              0.0011744,              0.0011744,              0.0011744
                     93,                 0.2924,                0.32844,                0.93181,                0.92545,                0.79094,                0.88647,                0.79257,                 0.4145,                0.79521,                0.98612,              0.0011715,              0.0011715,              0.0011715
                     94,                0.30308,                 0.3358,                0.94587,                0.87558,                0.79094,                0.79203,                0.72891,                0.34858,                0.76182,                0.95104,              0.0011687,              0.0011687,              0.0011687
                     95,                0.30873,                0.35554,                0.94382,                0.89163,                0.66271,                0.80352,                0.67009,                 0.5111,                 1.0887,                 1.0227,              0.0011659,              0.0011659,              0.0011659
                     96,                0.28554,                0.32391,                0.93241,                0.87333,                 0.7701,                0.83903,                0.77122,                0.27868,                0.72116,                0.86315,               0.001163,               0.001163,               0.001163
                     97,                0.27045,                0.30468,                 0.9141,                0.92216,                0.79125,                0.85875,                0.78376,                0.30134,                0.71632,                0.88889,              0.0011602,              0.0011602,              0.0011602
                     98,                0.31006,                0.32624,                0.94885,                  0.861,                0.80458,                0.76582,                0.71823,                0.33676,                0.72278,                0.92691,              0.0011574,              0.0011574,              0.0011574
                     99,                0.31114,                0.32305,                0.95802,                0.85782,                0.79936,                0.83107,                0.76679,                 0.3154,                0.62151,                0.89291,              0.0011545,              0.0011545,              0.0011545
                    100,                0.29719,                0.32983,                0.94505,                0.88933,                0.81533,                0.88252,                0.82206,                 0.3748,                0.64161,                0.93648,              0.0011517,              0.0011517,              0.0011517
                    101,                0.29887,                0.36738,                0.93765,                0.85875,                0.93359,                0.92242,                0.85051,                0.34822,                0.51611,                0.89945,              0.0011489,              0.0011489,              0.0011489
                    102,                0.28023,                0.32548,                0.93351,                0.90401,                0.79249,                0.87396,                0.82666,                0.28803,                0.74875,                0.89096,              0.0011461,              0.0011461,              0.0011461
                    103,                0.29765,                0.33869,                0.93577,                0.84838,                0.80714,                0.81722,                0.76158,                0.26921,                0.95286,                0.84663,              0.0011432,              0.0011432,              0.0011432
                    104,                0.29731,                0.38177,                0.93555,                 0.8333,                0.75762,                0.75805,                0.69541,                0.34873,                0.83036,                0.90063,              0.0011404,              0.0011404,              0.0011404
                    105,                0.28831,                0.32634,                0.93957,                0.85397,                0.82942,                0.86307,                0.79336,                0.31972,                0.78384,                0.87714,              0.0011376,              0.0011376,              0.0011376
                    106,                0.28045,                0.31996,                0.93335,                 0.8806,                0.79094,                0.79811,                0.73295,                0.31285,                0.69167,                 0.8913,              0.0011347,              0.0011347,              0.0011347
                    107,                0.29564,                0.33043,                0.93753,                0.92546,                 0.7938,                0.87505,                0.79164,                0.31019,                 0.6134,                0.89905,              0.0011319,              0.0011319,              0.0011319
                    108,                0.27058,                0.29398,                0.92054,                0.92428,                0.79308,                0.86118,                0.78562,                 0.2969,                0.64935,                0.88436,              0.0011291,              0.0011291,              0.0011291
                    109,                0.27453,                0.32627,                 0.9238,                0.89877,                 0.7461,                0.79278,                0.72967,                0.29496,                0.74961,                0.87797,              0.0011263,              0.0011263,              0.0011263
                    110,                0.29097,                0.31957,                0.94447,                0.88102,                0.79094,                0.74921,                0.70466,                0.30754,                 0.7994,                0.92134,              0.0011234,              0.0011234,              0.0011234
                    111,                0.29583,                0.31098,                0.94536,                0.88859,                0.79158,                0.74396,                0.68828,                0.29398,                0.73213,                0.89166,              0.0011206,              0.0011206,              0.0011206
                    112,                0.28485,                0.31772,                0.92683,                0.84993,                0.77115,                0.78306,                0.70122,                0.34347,                0.71235,                0.91808,              0.0011178,              0.0011178,              0.0011178
                    113,                0.29316,                0.30312,                0.94055,                0.85157,                0.83237,                0.82486,                0.76497,                 0.3785,                0.84438,                0.91723,              0.0011149,              0.0011149,              0.0011149
                    114,                0.28788,                0.32848,                0.93286,                0.88833,                0.79207,                0.79904,                0.72854,                0.41019,                0.80291,                0.91574,              0.0011121,              0.0011121,              0.0011121
                    115,                0.28678,                0.31421,                0.92146,                0.88074,                0.78895,                0.87831,                0.79184,                0.34026,                0.72551,                0.90147,              0.0011093,              0.0011093,              0.0011093
                    116,                0.27396,                0.29599,                0.92621,                0.89465,                 0.7383,                0.81114,                0.75311,                0.31829,                0.85005,                0.85393,              0.0011064,              0.0011064,              0.0011064
                    117,                0.27702,                0.31322,                 0.9241,                0.82865,                0.86387,                0.87733,                0.80452,                0.29117,                0.72564,                 0.8684,              0.0011036,              0.0011036,              0.0011036
                    118,                0.28209,                 0.3237,                0.92193,                0.89681,                0.87123,                0.86849,                0.79757,                0.30779,                0.64267,                0.92081,              0.0011008,              0.0011008,              0.0011008
                    119,                0.26953,                0.30008,                0.92639,                0.77972,                0.82382,                0.89418,                0.70793,                0.59943,                0.87883,                 1.3008,               0.001098,               0.001098,               0.001098
                    120,                0.26641,                0.28528,                0.92296,                0.84785,                0.87427,                0.87539,                0.81926,                0.28633,                0.78963,                  0.871,              0.0010951,              0.0010951,              0.0010951
                    121,                0.27287,                0.30403,                0.92801,                0.86469,                0.89583,                0.93624,                0.85891,                0.34245,                0.61422,                0.96278,              0.0010923,              0.0010923,              0.0010923
                    122,                0.27034,                0.30917,                0.93197,                0.91565,                0.87077,                0.88035,                0.80896,                0.32195,                0.67854,                0.90067,              0.0010895,              0.0010895,              0.0010895
                    123,                0.27479,                0.31408,                0.92521,                0.88226,                0.80228,                0.83206,                0.77091,                0.29393,                0.79769,                0.86072,              0.0010866,              0.0010866,              0.0010866
                    124,                0.27934,                0.28216,                0.93573,                0.90492,                0.75804,                0.86302,                0.77364,                0.39378,                 0.7381,                0.92283,              0.0010838,              0.0010838,              0.0010838
                    125,                0.27517,                 0.3107,                0.91446,                0.82722,                0.85093,                0.87262,                 0.7934,                0.32925,                0.64008,                0.88314,               0.001081,               0.001081,               0.001081
                    126,                0.26596,                0.29742,                0.92175,                0.86073,                0.78216,                0.78177,                0.72597,                0.30112,                0.84022,                0.88163,              0.0010782,              0.0010782,              0.0010782
                    127,                0.27833,                0.31726,                0.93242,                0.85863,                0.79094,                0.75889,                0.71381,                0.30366,                0.81917,                0.86044,              0.0010753,              0.0010753,              0.0010753
                    128,                 0.2653,                0.29391,                0.93343,                0.80374,                0.70009,                0.78493,                  0.668,                0.48827,                 1.3938,                 1.0309,              0.0010725,              0.0010725,              0.0010725
                    129,                0.28388,                0.29143,                0.93987,                0.89238,                0.79253,                 0.8787,                0.81245,                0.27361,                0.77159,                0.87453,              0.0010697,              0.0010697,              0.0010697
                    130,                0.26641,                0.30032,                0.92055,                0.88764,                0.76119,                0.82899,                0.78122,                0.28981,                0.89629,                0.84739,              0.0010668,              0.0010668,              0.0010668
                    131,                0.27016,                0.28082,                0.93118,                0.65948,                0.72598,                0.64873,                0.35588,                 2.0972,                 2.0375,                 3.0666,               0.001064,               0.001064,               0.001064
                    132,                0.26929,                 0.2853,                0.91803,                0.85329,                0.80476,                0.81801,                0.76461,                0.25703,                0.86345,                0.83837,              0.0010612,              0.0010612,              0.0010612
                    133,                0.27437,                0.28956,                0.92893,                0.82702,                0.86602,                 0.8662,                0.70066,                0.58277,                0.76571,                 1.1681,              0.0010583,              0.0010583,              0.0010583
                    134,                0.28231,                0.35239,                0.92044,                0.83112,                0.87714,                 0.9021,                0.84126,                0.28262,                0.68087,                0.86858,              0.0010555,              0.0010555,              0.0010555
                    135,                0.27635,                 0.3032,                0.92312,                0.81156,                0.88237,                 0.9404,                0.86295,                 0.3028,                0.53339,                0.87401,              0.0010527,              0.0010527,              0.0010527
                    136,                0.25379,                0.28096,                0.91027,                 0.8707,                0.82075,                 0.9108,                0.84252,                0.28526,                0.56439,                0.88069,              0.0010499,              0.0010499,              0.0010499
                    137,                0.26937,                 0.3051,                0.92157,                0.85759,                0.87612,                 0.9028,                0.83882,                0.28545,                0.52015,                0.86659,               0.001047,               0.001047,               0.001047
                    138,                 0.2742,                 0.2851,                0.92621,                 0.8671,                0.86885,                 0.9397,                0.87749,                0.30173,                0.50365,                0.86471,              0.0010442,              0.0010442,              0.0010442
                    139,                0.26001,                0.29052,                 0.9129,                0.84413,                0.82696,                0.88422,                  0.834,                 0.3219,                0.72716,                0.89177,              0.0010414,              0.0010414,              0.0010414
                    140,                0.27747,                0.30958,                0.92998,                0.85339,                0.80367,                0.85894,                0.80206,                0.29632,                0.77369,                0.86231,              0.0010385,              0.0010385,              0.0010385
                    141,                0.28066,                0.30743,                0.93436,                0.71608,                 0.7701,                 0.7471,                0.62975,                 0.4664,                 1.1702,                0.99571,              0.0010357,              0.0010357,              0.0010357
                    142,                0.26676,                0.29549,                0.92359,                0.86926,                0.78937,                0.86302,                0.80747,                0.29642,                0.61018,                 0.8527,              0.0010329,              0.0010329,              0.0010329
                    143,                0.24657,                0.29083,                0.90366,                0.80511,                0.92019,                0.93077,                0.86256,                0.27621,                0.42194,                0.84966,              0.0010301,              0.0010301,              0.0010301
                    144,                0.27054,                0.28367,                0.93635,                0.90601,                0.81125,                0.92564,                0.87376,                0.27318,                0.52789,                0.85968,              0.0010272,              0.0010272,              0.0010272
                    145,                0.26812,                0.28841,                0.92615,                 0.9067,                0.77901,                0.84356,                  0.802,                0.28435,                0.78521,                0.86957,              0.0010244,              0.0010244,              0.0010244
                    146,                0.27421,                0.28037,                0.93194,                0.96692,                 0.9256,                 0.9307,                0.84601,                0.35133,                0.84977,                0.91908,              0.0010216,              0.0010216,              0.0010216
                    147,                0.26896,                0.30473,                0.92885,                0.80846,                0.92499,                0.91702,                0.84441,                0.32576,                0.47956,                0.88738,              0.0010187,              0.0010187,              0.0010187
                    148,                0.27283,                0.30102,                0.93298,                0.85927,                0.93921,                0.93274,                0.84793,                0.27475,                0.56935,                0.88009,              0.0010159,              0.0010159,              0.0010159
                    149,                 0.2492,                0.28236,                0.91193,                0.87075,                0.79094,                0.76514,                0.72875,                 0.2949,                0.88513,                0.87383,              0.0010131,              0.0010131,              0.0010131
                    150,                0.27005,                0.30138,                0.91643,                0.90481,                0.79246,                0.86792,                0.79617,                0.26777,                0.70209,                 0.8571,              0.0010102,              0.0010102,              0.0010102
                    151,                0.28164,                 0.3048,                0.93264,                0.81704,                0.81463,                0.86287,                0.80315,                0.29747,                0.73705,                0.91238,              0.0010074,              0.0010074,              0.0010074
                    152,                0.25708,                0.27704,                0.91282,                0.85655,                0.80837,                0.88072,                0.81342,                0.30372,                0.75063,                0.89013,              0.0010046,              0.0010046,              0.0010046
                    153,                0.27559,                0.31947,                0.93306,                0.81694,                0.89328,                0.92298,                0.86062,                0.28699,                0.68573,                0.86742,              0.0010018,              0.0010018,              0.0010018
                    154,                0.26937,                0.28804,                0.92577,                0.87807,                0.77717,                0.90497,                0.84607,                0.28418,                0.71634,                0.84492,             0.00099893,             0.00099893,             0.00099893
                    155,                0.27711,                0.30067,                0.92381,                0.87561,                0.79597,                0.86515,                0.80394,                0.29149,                0.78888,                0.85219,              0.0009961,              0.0009961,              0.0009961
                    156,                0.27107,                0.29408,                0.92806,                0.87905,                0.79254,                0.89419,                0.82812,                0.27394,                0.71318,                0.85817,             0.00099327,             0.00099327,             0.00099327
                    157,                0.27656,                0.28392,                0.92716,                0.82186,                0.77189,                0.82828,                0.76791,                0.27286,                0.96817,                0.84209,             0.00099044,             0.00099044,             0.00099044
                    158,                0.26411,                0.28974,                0.92908,                0.83875,                0.46849,                0.68436,                0.48147,                 1.3685,                 1.6491,                 1.9422,             0.00098761,             0.00098761,             0.00098761
                    159,                0.26246,                0.28624,                0.93502,                0.85752,                0.78887,                 0.8393,                 0.7841,                0.29579,                0.89344,                0.88537,             0.00098478,             0.00098478,             0.00098478
