                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.77397,                 1.1482,                 1.2404,                0.73444,                0.53333,                0.44152,                0.22556,                 1.2784,                 3.0583,                 2.1876,              0.0013535,              0.0013535,              0.0013535
                     19,                0.73331,                 1.0401,                 1.2303,                 0.3624,                0.26667,                0.12919,                0.03284,                 2.1115,                 4.3898,                 2.8734,              0.0013488,              0.0013488,              0.0013488
                     20,                0.73343,                 1.0081,                 1.2073,                0.46138,                0.48389,                0.48474,                0.26157,                 1.5022,                 2.8702,                 2.2389,              0.0013441,              0.0013441,              0.0013441
                     21,                0.72544,                0.96004,                 1.2341,                0.59379,                0.38802,                0.43894,                0.18358,                 1.6674,                  3.201,                 2.5923,              0.0013394,              0.0013394,              0.0013394
                     22,                0.75921,                 1.0004,                 1.2306,                0.55012,                0.13333,                0.28463,                0.06074,                 3.7605,                  3.837,                 5.3685,              0.0013347,              0.0013347,              0.0013347
                     23,                0.78499,                 1.0933,                 1.2575,                0.84761,                0.53333,                0.63521,                0.31426,                 1.7056,                 2.0541,                 2.2148,                0.00133,                0.00133,                0.00133
                     24,                0.78965,                 1.0451,                 1.2613,                0.73137,                    0.8,                0.78534,                0.48763,                 1.2715,                  1.482,                 1.8842,              0.0013253,              0.0013253,              0.0013253
                     25,                0.74623,                0.96399,                  1.225,                0.59526,                    0.7,                0.66745,                0.30642,                 1.5403,                  1.972,                 2.2506,              0.0013205,              0.0013205,              0.0013205
                     26,                0.76393,                0.94637,                  1.235,                0.83591,                    0.6,                0.82757,                0.58565,                 1.0848,                 1.4316,                  1.663,              0.0013158,              0.0013158,              0.0013158
                     27,                0.74839,                0.92492,                 1.2065,                0.59245,                0.66523,                0.66987,                0.41667,                 1.2761,                 2.0379,                 1.8971,              0.0013111,              0.0013111,              0.0013111
                     28,                0.70347,                 0.9089,                 1.1758,                0.68618,                0.46667,                0.24379,                0.12438,                 1.5362,                 4.0634,                 2.7885,              0.0013064,              0.0013064,              0.0013064
                     29,                0.71637,                0.85196,                  1.203,                0.34832,                0.53333,                0.35531,                0.15159,                  1.448,                 4.5504,                 2.3169,              0.0013017,              0.0013017,              0.0013017
                     30,                0.68739,                0.80327,                 1.1747,                  0.425,                0.53333,                0.44917,                0.22373,                 1.4293,                 2.9853,                 2.0265,               0.001297,               0.001297,               0.001297
                     31,                0.75057,                0.97597,                 1.2427,                0.26642,                0.53333,                0.38309,                0.13509,                 1.7235,                 3.0744,                 2.3819,              0.0012922,              0.0012922,              0.0012922
                     32,                0.71589,                0.84869,                 1.1923,                0.22599,                0.66667,                0.31158,                0.12951,                 1.5285,                 2.7423,                 1.9636,              0.0012875,              0.0012875,              0.0012875
                     33,                0.71668,                0.85227,                 1.1958,                0.09978,                    0.5,                0.26107,                0.09639,                 2.2314,                 3.1018,                 2.9445,              0.0012828,              0.0012828,              0.0012828
                     34,                0.67904,                0.85078,                 1.1815,                 0.7232,                0.33333,                0.16568,                0.04774,                 1.7771,                 4.3554,                 2.4935,              0.0012781,              0.0012781,              0.0012781
                     35,                0.66417,                0.79853,                  1.156,                0.22629,                0.53333,                0.37051,                0.19547,                 1.5507,                 3.1477,                 2.1021,              0.0012734,              0.0012734,              0.0012734
                     36,                0.67028,                0.78801,                 1.1637,                0.64461,                0.56667,                0.50049,                0.30048,                 1.3796,                 2.8676,                 1.8175,              0.0012687,              0.0012687,              0.0012687
                     37,                0.72085,                 0.8185,                 1.2036,                0.79679,                0.49763,                0.46574,                0.30375,                 1.0908,                 2.4228,                 1.7745,               0.001264,               0.001264,               0.001264
                     38,                 0.6749,                0.81134,                 1.1786,                0.81179,                0.63333,                   0.59,                0.39327,                 1.0456,                 1.9081,                  1.818,              0.0012592,              0.0012592,              0.0012592
                     39,                0.70813,                0.77809,                 1.2101,                0.86004,                0.52011,                0.74076,                0.40291,                 1.5259,                 1.9017,                 2.2169,              0.0012545,              0.0012545,              0.0012545
                     40,                0.64505,                0.72536,                 1.1813,                0.81311,                    0.6,                0.72149,                0.44279,                 1.2142,                 1.9457,                 1.8892,              0.0012498,              0.0012498,              0.0012498
                     41,                0.72613,                0.76165,                 1.2153,                 0.7011,                0.86667,                0.80931,                0.50581,                 1.0967,                  1.401,                 1.8246,              0.0012451,              0.0012451,              0.0012451
                     42,                0.67141,                0.72036,                 1.1272,                0.75562,                0.75467,                0.79371,                0.50672,                 1.0971,                 2.0521,                  1.892,              0.0012404,              0.0012404,              0.0012404
                     43,                0.68098,                0.80679,                  1.156,                0.61491,                    0.6,                  0.709,                0.45612,                0.97269,                 2.0759,                 1.7409,              0.0012357,              0.0012357,              0.0012357
                     44,                0.66415,                0.72975,                 1.1469,                0.66705,                0.56385,                0.53612,                0.31967,                 1.1315,                 2.4329,                 1.8191,              0.0012309,              0.0012309,              0.0012309
                     45,                0.69444,                0.71223,                 1.1805,                0.81392,                0.66225,                 0.5128,                0.29268,                 1.2553,                 2.2912,                 1.9024,              0.0012262,              0.0012262,              0.0012262
                     46,                0.63902,                0.64947,                 1.1455,                0.46127,                0.61787,                0.67302,                0.43053,                 1.0606,                 2.2569,                 1.6504,              0.0012215,              0.0012215,              0.0012215
                     47,                0.65528,                0.72341,                 1.1506,                0.85017,                0.73333,                0.77147,                0.52671,                 1.0792,                 1.4659,                  1.614,              0.0012168,              0.0012168,              0.0012168
                     48,                0.68347,                0.77768,                 1.1633,                0.77429,                 0.4428,                0.42713,                0.26214,                  1.032,                 3.2256,                 1.8741,              0.0012121,              0.0012121,              0.0012121
                     49,                  0.663,                0.70258,                 1.1693,                0.69473,                0.50098,                0.41301,                  0.213,                 1.4227,                 3.9627,                 2.2787,              0.0012074,              0.0012074,              0.0012074
                     50,                0.64497,                0.71685,                 1.1491,                0.69311,                0.53333,                0.37138,                0.15807,                 2.0866,                  4.199,                 2.7525,              0.0012026,              0.0012026,              0.0012026
                     51,                0.64309,                0.67033,                  1.163,                0.58216,                0.56667,                0.37525,                0.19748,                  1.529,                 4.3353,                 2.2574,              0.0011979,              0.0011979,              0.0011979
                     52,                0.68269,                0.74231,                 1.1777,                0.69429,                0.49765,                0.50448,                0.29246,                 1.2477,                 3.9235,                 1.8685,              0.0011932,              0.0011932,              0.0011932
                     53,                0.68694,                0.75008,                 1.1655,                0.76138,                0.59956,                 0.6364,                0.43601,                 1.0782,                 2.5896,                 1.7012,              0.0011885,              0.0011885,              0.0011885
                     54,                0.58667,                0.68072,                 1.1084,                0.41204,                0.68637,                0.67159,                0.43776,                 1.1943,                  1.853,                 1.9121,              0.0011838,              0.0011838,              0.0011838
                     55,                0.66112,                 0.7131,                 1.1755,                0.63667,                    0.8,                0.71769,                0.41738,                 1.1854,                 1.8459,                 1.8368,              0.0011791,              0.0011791,              0.0011791
                     56,                 0.6136,                0.67147,                 1.1059,                0.70597,                0.83333,                0.77203,                0.47548,                 1.0845,                 1.4955,                 1.6394,              0.0011744,              0.0011744,              0.0011744
                     57,                0.65808,                0.70109,                 1.1417,                0.60134,                0.78346,                0.71557,                0.45522,                0.97849,                 1.6453,                 1.5904,              0.0011696,              0.0011696,              0.0011696
                     58,                 0.6442,                0.69096,                 1.1373,                0.38566,                0.73333,                0.62303,                0.39082,                 1.1426,                 1.6573,                 1.8758,              0.0011649,              0.0011649,              0.0011649
                     59,                0.68114,                0.69381,                 1.1972,                0.85375,                0.53333,                0.56332,                0.32728,                0.99895,                 1.6909,                 1.6897,              0.0011602,              0.0011602,              0.0011602
                     60,                0.65121,                0.67468,                 1.1528,                0.81061,                    0.6,                0.53837,                0.30187,                 1.0814,                 2.3235,                 1.7407,              0.0011555,              0.0011555,              0.0011555
                     61,                0.61868,                0.62309,                 1.1168,                0.82545,                0.66667,                0.70401,                0.44015,                 1.0975,                 1.6854,                 1.7339,              0.0011508,              0.0011508,              0.0011508
                     62,                 0.6037,                0.61722,                 1.1315,                0.27921,                    0.7,                0.39085,                0.12373,                 2.6482,                 2.2412,                 3.0473,              0.0011461,              0.0011461,              0.0011461
                     63,                0.68395,                0.68542,                 1.1754,                0.27368,                0.21359,                0.16756,                0.03312,                  3.492,                 2.2514,                 4.8253,              0.0011413,              0.0011413,              0.0011413
                     64,                0.60959,                0.67213,                 1.1062,                0.81316,                    0.6,                0.58224,                0.45581,                0.79946,                 2.3002,                 1.5593,              0.0011366,              0.0011366,              0.0011366
                     65,                 0.6301,                0.66315,                 1.1291,                0.71223,                    0.6,                0.47423,                0.20373,                 1.8297,                 3.0709,                  2.274,              0.0011319,              0.0011319,              0.0011319
                     66,                0.59829,                0.59396,                 1.1094,                0.81606,                    0.6,                0.61236,                0.30845,                 1.3876,                 1.8229,                 1.8219,              0.0011272,              0.0011272,              0.0011272
                     67,                0.61143,                0.58301,                 1.1083,                0.47609,                    0.6,                 0.5024,                0.18388,                  1.872,                 1.8961,                 2.1044,              0.0011225,              0.0011225,              0.0011225
                     68,                0.59925,                0.58202,                 1.1003,                0.61091,                0.36667,                0.42021,                0.08695,                 2.4585,                  3.266,                 2.6625,              0.0011178,              0.0011178,              0.0011178
                     69,                0.59405,                0.65441,                 1.0833,                0.76154,                0.45959,                0.52423,                0.28751,                 1.1957,                 2.1559,                 1.6792,               0.001113,               0.001113,               0.001113
                     70,                0.59846,                0.64032,                 1.1142,                0.78768,                    0.6,                 0.5448,                0.34758,                 1.0995,                 2.4116,                 1.6869,              0.0011083,              0.0011083,              0.0011083
                     71,                0.61786,                0.63128,                 1.1179,                0.78781,                    0.6,                0.60981,                0.36566,                 1.1814,                 2.3715,                 1.7872,              0.0011036,              0.0011036,              0.0011036
                     72,                0.63022,                0.60329,                 1.1393,                0.62969,                0.81285,                0.78392,                0.53256,                0.99056,                 1.6177,                 1.4824,              0.0010989,              0.0010989,              0.0010989
                     73,                0.61697,                0.63173,                 1.1272,                0.62804,                0.68498,                0.73318,                0.46537,                 1.1617,                 1.9315,                 1.6748,              0.0010942,              0.0010942,              0.0010942
                     74,                0.58251,                0.58571,                 1.1097,                0.49038,                0.53333,                0.52018,                0.33818,                 1.2522,                 2.4969,                 1.8659,              0.0010895,              0.0010895,              0.0010895
                     75,                0.64294,                0.64738,                 1.1681,                0.37001,                0.71654,                0.36104,                0.16927,                 1.8371,                 2.8548,                 2.7238,              0.0010848,              0.0010848,              0.0010848
                     76,                 0.6061,                0.61587,                 1.1186,                0.63868,                0.81778,                0.69162,                0.36925,                 1.3056,                 1.6689,                 1.9659,                0.00108,                0.00108,                0.00108
                     77,                0.64636,                0.63118,                 1.1569,                0.80284,                    0.6,                0.58562,                0.37601,                 1.0966,                 2.1028,                 1.8137,              0.0010753,              0.0010753,              0.0010753
                     78,                0.62428,                0.60893,                 1.1302,                0.30253,                0.83333,                0.52334,                0.34559,                0.86075,                 2.9292,                 1.4605,              0.0010706,              0.0010706,              0.0010706
                     79,                0.60096,                 0.6278,                 1.0921,                0.34359,                0.52574,                 0.5035,                0.26255,                   1.23,                 2.4142,                 1.7392,              0.0010659,              0.0010659,              0.0010659
                     80,                0.65034,                0.60898,                 1.1439,                0.46397,                    0.6,                0.57693,                0.36598,                0.94615,                 2.0732,                 1.5152,              0.0010612,              0.0010612,              0.0010612
                     81,                0.64168,                0.59189,                 1.1542,                0.77776,                0.66667,                0.76633,                0.52018,                  1.059,                 1.8495,                 1.6747,              0.0010565,              0.0010565,              0.0010565
                     82,                0.65433,                0.59333,                 1.1383,                0.65325,                0.53333,                0.61072,                0.45901,                 1.1304,                 2.0285,                 1.7619,              0.0010517,              0.0010517,              0.0010517
                     83,                0.63294,                0.61569,                 1.1307,                0.73871,                0.52538,                0.51201,                0.32813,                 1.5703,                 2.8679,                 2.2471,               0.001047,               0.001047,               0.001047
                     84,                0.59369,                0.60452,                 1.0938,                0.82965,                0.66667,                0.74589,                0.43963,                 1.2031,                 1.7361,                 1.7893,              0.0010423,              0.0010423,              0.0010423
                     85,                0.60578,                0.59293,                 1.1127,                0.39967,                0.63333,                0.58894,                0.29187,                 1.7582,                 1.8291,                 2.1329,              0.0010376,              0.0010376,              0.0010376
                     86,                0.67213,                0.62325,                 1.1658,                0.66509,                0.80493,                 0.6881,                0.45205,                 1.1527,                 1.7374,                 1.7745,              0.0010329,              0.0010329,              0.0010329
                     87,                0.59164,                 0.5968,                 1.1251,                0.66908,                0.78593,                0.77659,                0.49924,                 1.1005,                 1.6404,                 1.6612,              0.0010282,              0.0010282,              0.0010282
                     88,                0.59551,                0.59007,                  1.107,                 0.4209,                0.67332,                0.77779,                0.56499,                 1.0278,                 1.4712,                 1.6242,              0.0010234,              0.0010234,              0.0010234
                     89,                0.58152,                 0.5848,                  1.115,                0.45614,                0.68122,                0.70486,                0.49994,                 1.0075,                 1.8606,                 1.7613,              0.0010187,              0.0010187,              0.0010187
                     90,                0.57682,                0.54681,                 1.0906,                0.48002,                0.63333,                0.60009,                0.33412,                 1.8444,                 1.6335,                 2.2509,               0.001014,               0.001014,               0.001014
                     91,                0.53201,                0.51023,                 1.0483,                0.11819,                    0.3,                0.12606,                0.02951,                 3.2618,                 2.6315,                 3.9017,              0.0010093,              0.0010093,              0.0010093
                     92,                0.59583,                0.56387,                 1.1091,                0.65239,                0.66667,                0.69836,                0.31018,                 1.7314,                 1.9173,                 2.2808,              0.0010046,              0.0010046,              0.0010046
                     93,                0.57497,                0.57754,                 1.0877,                0.60062,                0.49821,                0.53699,                0.14256,                 2.9485,                 2.3168,                 4.2582,             0.00099987,             0.00099987,             0.00099987
                     94,                0.61203,                0.61093,                 1.1129,                0.64964,                0.75205,                0.74031,                0.41275,                 1.3044,                 1.9126,                 2.0995,             0.00099516,             0.00099516,             0.00099516
                     95,                0.60304,                0.60121,                 1.1427,                0.51827,                0.78351,                0.65589,                0.39082,                 1.0666,                 1.6892,                 1.7164,             0.00099044,             0.00099044,             0.00099044
                     96,                0.55511,                0.56006,                  1.058,                0.78081,                 0.6042,                0.57194,                0.23264,                 1.8423,                 2.4263,                 2.4129,             0.00098572,             0.00098572,             0.00098572
                     97,                0.54436,                 0.5086,                 1.0802,                0.77468,                0.62922,                0.55009,                 0.3364,                0.98673,                   2.35,                 1.6901,             0.00098101,             0.00098101,             0.00098101
                     98,                0.54158,                0.54875,                 1.0721,                0.43609,                0.62939,                0.62374,                0.39483,                 1.0494,                 2.0796,                 1.7516,             0.00097629,             0.00097629,             0.00097629
                     99,                0.56604,                 0.6326,                  1.092,                 0.5206,                0.69425,                0.61103,                0.33549,                 1.1675,                 1.4971,                 1.7584,             0.00097158,             0.00097158,             0.00097158
                    100,                0.59879,                0.57091,                 1.1077,                0.59899,                    0.5,                0.38485,                 0.2011,                 1.8773,                 2.1852,                 2.3207,             0.00096686,             0.00096686,             0.00096686
                    101,                0.54663,                0.51373,                 1.1059,                0.04187,                0.26667,                 0.0508,                0.01072,                 3.9112,                 4.1862,                 5.6921,             0.00096215,             0.00096215,             0.00096215
                    102,                0.58477,                0.55372,                 1.1311,                0.79299,                0.60193,                0.65792,                 0.4332,                0.94675,                 2.3091,                 1.5019,             0.00095743,             0.00095743,             0.00095743
                    103,                  0.555,                0.54063,                 1.0798,                0.78866,                0.74502,                0.86814,                0.55928,                0.85998,                 1.3295,                 1.4337,             0.00095271,             0.00095271,             0.00095271
                    104,                0.54755,                0.51161,                 1.0726,                0.88997,                0.75298,                0.81792,                0.51204,                0.92595,                 1.0236,                 1.5557,               0.000948,               0.000948,               0.000948
                    105,                0.57146,                0.58141,                 1.1006,                0.70238,                0.86565,                0.89595,                0.60884,                 0.9251,                 1.2204,                 1.5802,             0.00094328,             0.00094328,             0.00094328
                    106,                0.56676,                0.53435,                 1.0969,                0.79938,                    0.6,                0.68671,                 0.4405,                0.86816,                 2.1817,                 1.5188,             0.00093857,             0.00093857,             0.00093857
                    107,                0.55825,                0.51751,                 1.0715,                0.80177,                0.61275,                0.56869,                0.38655,                0.88496,                 2.2868,                 1.5707,             0.00093385,             0.00093385,             0.00093385
                    108,                0.54484,                0.56563,                 1.0859,                0.81255,                    0.6,                0.55489,                0.33907,                0.98761,                  2.178,                 1.6916,             0.00092914,             0.00092914,             0.00092914
                    109,                0.62128,                 0.5477,                 1.1179,                0.59238,                    0.8,                 0.7505,                0.44472,                0.96251,                 1.3361,                 1.5893,             0.00092442,             0.00092442,             0.00092442
                    110,                0.55304,                0.54842,                 1.0824,                0.89468,                0.86667,                0.80199,                0.51113,                0.95384,                0.97734,                 1.5243,              0.0009197,              0.0009197,              0.0009197
                    111,                0.57703,                0.55819,                  1.102,                0.77674,                0.86667,                0.81174,                0.52078,                 1.0679,                 1.0973,                 1.6624,             0.00091499,             0.00091499,             0.00091499
                    112,                0.58204,                 0.5607,                 1.1096,                0.70973,                0.66667,                 0.7681,                0.47535,                0.89087,                 2.0584,                 1.4957,             0.00091027,             0.00091027,             0.00091027
                    113,                0.57836,                0.52252,                 1.1168,                0.81181,                    0.6,                0.68899,                0.41795,                0.90618,                 2.0119,                 1.5544,             0.00090556,             0.00090556,             0.00090556
                    114,                0.55742,                0.50575,                 1.1044,                0.62323,                0.81994,                0.68391,                0.40698,                0.96895,                 1.6447,                 1.5183,             0.00090084,             0.00090084,             0.00090084
                    115,                0.59192,                  0.536,                 1.1099,                0.58939,                0.83333,                0.55977,                0.33599,                 1.0047,                 1.4852,                  1.442,             0.00089613,             0.00089613,             0.00089613
                    116,                0.58447,                0.56934,                 1.0962,                0.82296,                 0.7132,                0.70759,                0.41125,                0.95027,                 1.4281,                 1.4218,             0.00089141,             0.00089141,             0.00089141
                    117,                  0.577,                0.55358,                 1.1063,                0.66013,                0.77285,                0.73604,                0.45537,                0.98939,                 1.6796,                 1.6434,             0.00088669,             0.00088669,             0.00088669
                    118,                0.52872,                 0.5704,                 1.0706,                0.65906,                0.62645,                0.64562,                0.38136,                 1.0585,                 2.3273,                 1.7397,             0.00088198,             0.00088198,             0.00088198
                    119,                0.56864,                0.58237,                 1.0879,                0.26683,                0.86667,                0.60664,                0.38004,                0.94206,                 2.8895,                 1.7196,             0.00087726,             0.00087726,             0.00087726
                    120,                0.57999,                0.55777,                 1.0992,                0.46419,                0.66632,                 0.5161,                0.27985,                 1.5749,                 1.8049,                 1.9727,             0.00087255,             0.00087255,             0.00087255
                    121,                0.55456,                0.53603,                 1.0771,                0.58076,                0.83146,                0.83209,                 0.5449,                  1.079,                 1.2333,                 1.4932,             0.00086783,             0.00086783,             0.00086783
                    122,                0.52415,                0.53917,                 1.0715,                0.77202,                0.65199,                0.74397,                0.48495,                 1.0608,                 1.5352,                 1.7166,             0.00086312,             0.00086312,             0.00086312
                    123,                0.51143,                0.54808,                 1.0391,                0.60278,                0.85456,                0.66557,                0.40937,                  1.046,                 1.5944,                 1.6962,              0.0008584,              0.0008584,              0.0008584
                    124,                0.50778,                0.50694,                 1.0489,                0.48753,                0.42726,                0.37038,                0.23946,                 1.4214,                 2.2898,                 1.7903,             0.00085368,             0.00085368,             0.00085368
                    125,                0.52976,                0.54939,                 1.0535,                 0.3336,                0.85023,                0.49563,                0.24807,                  1.318,                 1.8765,                 1.9074,             0.00084897,             0.00084897,             0.00084897
                    126,                0.53948,                0.53237,                 1.0756,                0.77144,                0.33333,                0.10699,                0.04032,                 2.9447,                 3.7936,                 3.8226,             0.00084425,             0.00084425,             0.00084425
                    127,                0.56984,                0.52761,                 1.0756,                0.39372,                0.42484,                0.37572,                0.20647,                 1.1927,                 3.5283,                 1.8441,             0.00083954,             0.00083954,             0.00083954
                    128,                0.54651,                0.53425,                 1.0817,                0.38432,                0.47316,                0.43108,                0.25315,                 1.1346,                 3.3244,                 1.8267,             0.00083482,             0.00083482,             0.00083482
                    129,                0.57294,                0.51104,                 1.0929,                0.07014,                0.63333,                0.15015,                0.05038,                 2.8128,                 4.2973,                 3.4781,             0.00083011,             0.00083011,             0.00083011
                    130,                0.53409,                0.55155,                 1.0942,                0.80477,                0.56784,                0.76347,                0.45707,                 1.0371,                 1.5398,                 1.5787,             0.00082539,             0.00082539,             0.00082539
                    131,                 0.5415,                0.51648,                 1.0727,                 0.1461,                0.39684,                0.15463,                0.06202,                 2.8919,                 4.0777,                  3.492,             0.00082067,             0.00082067,             0.00082067
                    132,                0.53694,                0.48604,                  1.064,                0.42841,                    0.6,                 0.5626,                0.35463,                0.92313,                 2.4022,                 1.6072,             0.00081596,             0.00081596,             0.00081596
                    133,                0.51493,                0.47534,                 1.0607,                0.47873,                0.59877,                0.52376,                0.33016,                 1.0358,                 2.5073,                 1.7259,             0.00081124,             0.00081124,             0.00081124
                    134,                0.51243,                0.50429,                 1.0591,                0.74833,                0.75373,                0.73147,                0.44263,                 1.0288,                 1.8644,                 1.7026,             0.00080653,             0.00080653,             0.00080653
                    135,                 0.5218,                0.49094,                 1.0601,                0.56944,                0.66667,                0.64132,                 0.4391,                  1.089,                 1.6777,                 1.7569,             0.00080181,             0.00080181,             0.00080181
                    136,                0.50897,                0.48802,                 1.0445,                0.48097,                0.65808,                0.49248,                0.25138,                 1.3031,                 2.4406,                 1.7137,              0.0007971,              0.0007971,              0.0007971
                    137,                0.51694,                0.49174,                 1.0549,                0.67104,                0.64344,                0.59706,                 0.3886,                0.84378,                 2.3745,                 1.5025,             0.00079238,             0.00079238,             0.00079238
                    138,                0.48666,                0.51622,                 1.0371,                0.75072,                0.71743,                0.69658,                0.43768,                0.93751,                 2.4186,                 1.6339,             0.00078766,             0.00078766,             0.00078766
                    139,                0.49276,                0.47356,                 1.0286,                0.74819,                0.72355,                0.70788,                0.45526,                0.95932,                 2.3094,                 1.6425,             0.00078295,             0.00078295,             0.00078295
                    140,                0.50302,                0.49026,                 1.0353,                0.79656,                    0.6,                0.69384,                0.41775,                0.96235,                 1.8888,                 1.6414,             0.00077823,             0.00077823,             0.00077823
                    141,                0.55888,                0.51559,                 1.1049,                0.81544,                    0.6,                0.63832,                0.41462,                 1.0258,                  1.979,                 1.6104,             0.00077352,             0.00077352,             0.00077352
                    142,                0.54306,                0.50731,                 1.0639,                0.81194,                0.62377,                0.63077,                0.41586,                 1.0415,                 2.0228,                 1.6201,              0.0007688,              0.0007688,              0.0007688
                    143,                0.51344,                0.47223,                 1.0518,                0.78298,                    0.6,                0.65411,                0.41519,                 1.0066,                 2.0081,                 1.6269,             0.00076409,             0.00076409,             0.00076409
                    144,                0.53158,                0.51209,                 1.0653,                0.71514,                 0.7672,                0.73553,                0.43167,                 1.0754,                 1.4635,                 1.6484,             0.00075937,             0.00075937,             0.00075937
                    145,                0.54968,                0.51765,                 1.1036,                0.78457,                0.78459,                0.75798,                0.47592,                 1.1264,                 1.2115,                 1.6523,             0.00075465,             0.00075465,             0.00075465
                    146,                0.54109,                0.53427,                 1.0707,                0.76115,                0.81328,                0.77682,                0.50197,                 1.0998,                 1.3499,                 1.6996,             0.00074994,             0.00074994,             0.00074994
                    147,                0.54609,                0.50096,                 1.0902,                0.57155,                0.67094,                0.68811,                0.40133,                 1.2199,                 2.2234,                 1.8042,             0.00074522,             0.00074522,             0.00074522
                    148,                0.54566,                 0.5052,                 1.0596,                0.69134,                0.63753,                0.72583,                0.43653,                 1.1803,                 2.0907,                 1.7634,             0.00074051,             0.00074051,             0.00074051
                    149,                0.50875,                0.46915,                 1.0473,                0.59029,                0.43333,                0.32578,                0.16479,                 2.0124,                 2.9275,                 2.4169,             0.00073579,             0.00073579,             0.00073579
                    150,                0.51571,                0.48769,                 1.0429,                0.78382,                0.66087,                  0.724,                0.44722,                 1.0427,                 1.6551,                 1.5853,             0.00073108,             0.00073108,             0.00073108
                    151,                0.52483,                0.50344,                 1.0761,                0.83714,                0.63089,                0.66461,                0.42543,                 1.0705,                 1.5483,                 1.5977,             0.00072636,             0.00072636,             0.00072636
                    152,                0.50764,                0.49089,                 1.0533,                0.81404,                    0.6,                0.69333,                0.43067,                0.95772,                 2.0313,                  1.491,             0.00072164,             0.00072164,             0.00072164
                    153,                0.49732,                0.46273,                 1.0292,                0.79827,                    0.6,                0.67707,                0.43138,                0.97652,                 2.1839,                 1.5164,             0.00071693,             0.00071693,             0.00071693
                    154,                0.55296,                0.46736,                  1.061,                0.82346,                    0.6,                 0.6682,                0.37996,                 1.0511,                   2.19,                  1.493,             0.00071221,             0.00071221,             0.00071221
