                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.74506,                 1.1764,                 1.2425,                0.46634,                0.67115,                0.57605,                0.29128,                 1.6152,                 2.2945,                 3.4009,              0.0013724,              0.0013724,              0.0013724
                     15,                0.81406,                 1.2042,                 1.2797,                0.29016,                0.63688,                0.47717,                0.21519,                 1.9343,                 3.0422,                 3.4672,              0.0013677,              0.0013677,              0.0013677
                     16,                0.83606,                  1.222,                 1.2771,                0.27144,                    0.5,                0.36241,                 0.1743,                 1.4338,                 4.1558,                 2.6581,               0.001363,               0.001363,               0.001363
                     17,                0.77209,                 1.1216,                 1.2355,                0.82987,                0.53333,                0.68394,                0.36662,                 1.2102,                  2.282,                 2.0956,              0.0013583,              0.0013583,              0.0013583
                     18,                0.76859,                  1.141,                 1.2368,                0.67029,                0.46667,                 0.3375,                0.14684,                 1.4265,                 3.6223,                  2.096,              0.0013535,              0.0013535,              0.0013535
                     19,                0.73193,                 1.0324,                 1.2287,                  0.803,                0.54001,                0.43419,                0.23205,                 1.4389,                  2.946,                 2.0829,              0.0013488,              0.0013488,              0.0013488
                     20,                0.75116,                0.97859,                 1.2329,                0.75301,                0.86265,                0.81815,                0.52752,                 1.0268,                 1.5857,                  1.692,              0.0013441,              0.0013441,              0.0013441
                     21,                0.72939,                0.94619,                 1.2404,                0.78228,                0.66454,                0.57477,                0.37617,                 1.0809,                 2.1982,                 1.7743,              0.0013394,              0.0013394,              0.0013394
                     22,                0.76497,                0.93592,                 1.2305,                0.59715,                0.75649,                0.70077,                0.35198,                 1.4385,                 1.9773,                 1.9372,              0.0013347,              0.0013347,              0.0013347
                     23,                0.71396,                0.97442,                 1.2153,                0.46997,                0.13333,                0.09929,                0.02468,                 3.8353,                 4.0014,                 6.4303,                0.00133,                0.00133,                0.00133
                     24,                0.76287,                 1.0025,                  1.252,                0.47618,                0.33333,                0.28343,                0.16248,                 1.3702,                 3.3919,                 2.1996,              0.0013253,              0.0013253,              0.0013253
                     25,                0.71818,                0.93146,                 1.1871,                0.40354,                0.46667,                0.37556,                0.18196,                 1.6199,                 2.8387,                 2.2654,              0.0013205,              0.0013205,              0.0013205
                     26,                0.77197,                0.92685,                 1.2114,                0.71559,                0.52274,                0.49785,                0.30764,                 1.2427,                 2.8909,                 1.8375,              0.0013158,              0.0013158,              0.0013158
                     27,                0.74373,                0.91719,                 1.1961,                0.72434,                0.46138,                0.32103,                0.16243,                 1.3822,                 3.8391,                 2.2315,              0.0013111,              0.0013111,              0.0013111
                     28,                0.69425,                 0.9417,                 1.1649,                0.45138,                0.71174,                0.61169,                0.39892,                 1.0489,                 2.3667,                 1.8319,              0.0013064,              0.0013064,              0.0013064
                     29,                0.72045,                0.86175,                  1.203,                0.36798,                0.16667,                0.04069,                0.01335,                 2.9114,                  5.053,                 4.4955,              0.0013017,              0.0013017,              0.0013017
                     30,                0.71492,                0.86729,                 1.1902,                 0.4306,                0.49709,                0.52503,                0.37096,                0.98627,                 3.4423,                 1.7005,               0.001297,               0.001297,               0.001297
                     31,                0.73718,                0.94375,                  1.241,                0.44472,                    0.6,                0.47437,                0.31906,                0.97676,                 2.8685,                  1.692,              0.0012922,              0.0012922,              0.0012922
                     32,                0.73048,                0.87608,                 1.2018,                0.50224,                0.73333,                0.58522,                0.35267,                 1.1733,                 1.8398,                  1.932,              0.0012875,              0.0012875,              0.0012875
                     33,                0.73387,                0.89482,                 1.1984,                0.89458,                0.86667,                0.76877,                0.49096,                  1.089,                 1.4197,                  1.582,              0.0012828,              0.0012828,              0.0012828
                     34,                0.71198,                0.96776,                 1.2045,                0.62187,                0.79593,                0.66502,                0.41024,                 1.2313,                 1.6756,                 1.7646,              0.0012781,              0.0012781,              0.0012781
                     35,                0.66725,                0.85397,                  1.166,                0.54709,                    0.5,                0.45356,                 0.3132,                 1.2305,                 2.9533,                 2.1425,              0.0012734,              0.0012734,              0.0012734
                     36,                0.68219,                0.80413,                 1.1793,                0.43408,                0.43333,                0.16369,                0.08903,                 1.3385,                 3.9738,                  1.979,              0.0012687,              0.0012687,              0.0012687
                     37,                0.71874,                0.84086,                 1.2276,                 0.4226,                    0.2,                0.07886,                0.04368,                 1.7241,                 4.4387,                 2.4603,               0.001264,               0.001264,               0.001264
                     38,                0.68963,                0.79054,                 1.1837,                0.67446,                0.53333,                 0.4633,                0.35619,                0.85464,                 3.6608,                 1.4443,              0.0012592,              0.0012592,              0.0012592
                     39,                0.70194,                0.79818,                  1.199,                0.76168,                    0.6,                0.58833,                0.44845,                0.89623,                  3.017,                 1.5033,              0.0012545,              0.0012545,              0.0012545
                     40,                0.65491,                0.74429,                 1.1828,                0.48382,                0.26667,                0.19962,                0.06969,                 3.1775,                 3.1874,                 5.2811,              0.0012498,              0.0012498,              0.0012498
                     41,                0.72914,                0.78479,                 1.2323,                0.46479,                0.66748,                 0.6741,                0.35322,                 1.7971,                 1.9548,                 2.6114,              0.0012451,              0.0012451,              0.0012451
                     42,                0.66882,                0.75905,                 1.1248,                0.60582,                0.73227,                0.76377,                0.44037,                 1.3179,                 1.6151,                  2.319,              0.0012404,              0.0012404,              0.0012404
                     43,                0.66836,                0.77968,                 1.1625,                0.76171,                0.72624,                0.64579,                0.38744,                 1.1283,                 2.0881,                 1.9871,              0.0012357,              0.0012357,              0.0012357
                     44,                 0.6605,                0.76922,                 1.1544,                0.67685,                    0.5,                0.37399,                 0.1008,                 2.4094,                 2.8961,                 2.8556,              0.0012309,              0.0012309,              0.0012309
                     45,                0.68218,                 0.7197,                 1.1871,                0.81179,                0.65475,                 0.6496,                0.41846,                 1.1365,                 2.2165,                 1.7087,              0.0012262,              0.0012262,              0.0012262
                     46,                0.62695,                0.66879,                 1.1485,                0.71047,                    0.8,                0.75454,                0.49508,                  1.139,                 1.5794,                 1.7318,              0.0012215,              0.0012215,              0.0012215
                     47,                0.63952,                0.71833,                 1.1456,                0.77789,                    0.8,                0.68021,                0.39154,                 1.3048,                 1.7807,                 1.9295,              0.0012168,              0.0012168,              0.0012168
                     48,                0.63474,                0.73699,                 1.1388,                0.59218,                0.44285,                0.40617,                0.22864,                 1.0336,                 3.5097,                 1.6847,              0.0012121,              0.0012121,              0.0012121
                     49,                0.64721,                0.69355,                 1.1516,                0.56826,                0.73333,                0.58693,                0.35642,                0.93879,                 2.2238,                 1.4523,              0.0012074,              0.0012074,              0.0012074
                     50,                0.64411,                0.74867,                  1.152,                0.81361,                    0.6,                0.42061,                0.26366,                0.85824,                 2.6121,                 1.4414,              0.0012026,              0.0012026,              0.0012026
                     51,                0.65031,                0.69569,                  1.174,                0.73226,                0.56687,                 0.4438,                0.33542,                0.71043,                  3.406,                 1.3201,              0.0011979,              0.0011979,              0.0011979
                     52,                0.70193,                0.71844,                 1.1768,                0.47288,                0.53074,                0.53636,                0.37528,                0.80868,                 2.9007,                 1.4288,              0.0011932,              0.0011932,              0.0011932
                     53,                0.66147,                0.75128,                  1.155,                0.76776,                0.37277,                 0.5638,                0.31749,                 1.3299,                 2.9391,                 2.1371,              0.0011885,              0.0011885,              0.0011885
                     54,                0.59515,                0.66457,                 1.1202,                0.60781,                    0.2,                0.19981,                0.06558,                 2.5962,                 3.0301,                 3.5333,              0.0011838,              0.0011838,              0.0011838
                     55,                0.66806,                0.74689,                 1.1792,                0.55929,                0.13333,                0.12514,                0.02309,                 3.9729,                 3.5432,                 6.2201,              0.0011791,              0.0011791,              0.0011791
                     56,                0.60831,                0.69013,                 1.1065,                0.11426,                    0.5,                0.24909,                0.10501,                 1.7756,                 2.8517,                  2.275,              0.0011744,              0.0011744,              0.0011744
                     57,                0.64459,                0.72625,                 1.1477,                0.34256,                0.73333,                0.47516,                0.29796,                 1.1752,                  1.695,                 1.7736,              0.0011696,              0.0011696,              0.0011696
                     58,                0.60693,                 0.6679,                 1.1197,                 0.7607,                    0.6,                0.48571,                0.29432,                 1.2558,                 2.2761,                 1.9204,              0.0011649,              0.0011649,              0.0011649
                     59,                0.65498,                0.71282,                 1.1739,                0.50435,                  0.697,                0.72847,                0.49775,                 1.0827,                 1.6736,                 1.7303,              0.0011602,              0.0011602,              0.0011602
                     60,                 0.6262,                0.70521,                 1.1263,                0.35103,                0.63333,                0.33319,                0.09793,                 2.5255,                 2.3918,                 3.4181,              0.0011555,              0.0011555,              0.0011555
                     61,                0.60002,                0.58485,                 1.1078,                0.12782,                    0.3,                0.13537,                0.03811,                   3.27,                 2.9288,                 4.3624,              0.0011508,              0.0011508,              0.0011508
                     62,                0.61189,                0.63233,                 1.1287,                0.72375,                    0.6,                0.67965,                0.47059,                 1.1338,                  2.113,                 1.7311,              0.0011461,              0.0011461,              0.0011461
                     63,                 0.6539,                0.64897,                 1.1449,                0.80909,                    0.6,                0.67573,                0.44357,                 1.0895,                 2.1884,                  1.708,              0.0011413,              0.0011413,              0.0011413
                     64,                0.62692,                0.69042,                 1.1226,                0.77362,                    0.6,                0.52734,                0.32504,                 1.0047,                 2.4057,                 1.6073,              0.0011366,              0.0011366,              0.0011366
                     65,                0.63064,                0.66916,                 1.1174,                0.81076,                    0.6,                0.62758,                0.38837,                 1.0799,                 1.8535,                   1.71,              0.0011319,              0.0011319,              0.0011319
                     66,                0.62902,                0.63345,                 1.1233,                0.81367,                    0.6,                 0.5741,                 0.3282,                 1.1929,                 1.6077,                 1.7669,              0.0011272,              0.0011272,              0.0011272
                     67,                0.61835,                0.66464,                 1.1119,                0.51834,                0.66667,                0.52443,                0.29379,                  1.157,                 2.3003,                 1.7806,              0.0011225,              0.0011225,              0.0011225
                     68,                0.57912,                0.59845,                 1.0884,                0.75439,                0.51352,                0.42511,                0.25068,                0.90099,                 2.8719,                 1.4903,              0.0011178,              0.0011178,              0.0011178
                     69,                0.58725,                 0.6305,                  1.097,                0.75879,                0.72355,                0.69366,                 0.4189,                   1.05,                 1.9288,                 1.7552,               0.001113,               0.001113,               0.001113
                     70,                0.58995,                0.65085,                 1.1159,                0.78741,                0.79049,                0.87752,                 0.6275,                 1.0066,                 1.2903,                 1.6243,              0.0011083,              0.0011083,              0.0011083
                     71,                0.63355,                0.62648,                 1.1186,                0.64672,                    0.7,                0.69245,                0.50114,                 1.0359,                 2.8983,                 1.6691,              0.0011036,              0.0011036,              0.0011036
                     72,                0.61399,                0.59745,                 1.1271,                0.73267,                0.06667,                0.05545,                0.01432,                 3.9264,                 2.6825,                 5.9354,              0.0010989,              0.0010989,              0.0010989
                     73,                0.61104,                0.60758,                 1.1235,                0.94004,                0.06667,                0.10662,                0.02014,                 4.2174,                 3.1821,                 6.8335,              0.0010942,              0.0010942,              0.0010942
                     74,                0.57252,                0.60826,                 1.0985,                 0.1567,                    0.4,                0.19009,                0.06865,                 1.7543,                 4.4731,                 2.4919,              0.0010895,              0.0010895,              0.0010895
                     75,                0.65238,                0.66089,                 1.1688,                 0.3919,                0.53333,                0.41925,                0.16522,                 1.8177,                 2.9336,                 2.7891,              0.0010848,              0.0010848,              0.0010848
                     76,                 0.6021,                 0.5946,                 1.1184,                0.81469,                    0.6,                 0.6152,                0.40216,                0.96504,                 2.0714,                 1.5453,                0.00108,                0.00108,                0.00108
                     77,                0.65067,                0.61986,                 1.1633,                0.81485,                    0.6,                0.58643,                0.37042,                0.92332,                 1.9844,                 1.4619,              0.0010753,              0.0010753,              0.0010753
                     78,                0.64673,                0.65787,                 1.1398,                0.80332,                    0.6,                0.63308,                0.42301,                  1.029,                 2.1658,                 1.6481,              0.0010706,              0.0010706,              0.0010706
                     79,                 0.5984,                 0.6479,                 1.1036,                0.77098,                0.66667,                0.68291,                  0.433,                 1.1313,                  1.922,                 1.7739,              0.0010659,              0.0010659,              0.0010659
                     80,                0.62646,                0.58098,                 1.1378,                0.77763,                    0.6,                0.69017,                 0.4617,                 1.1336,                 2.3442,                 1.9007,              0.0010612,              0.0010612,              0.0010612
                     81,                0.63755,                0.60687,                  1.165,                0.77507,                    0.6,                0.67074,                0.44754,                 1.1293,                 2.1175,                 1.8521,              0.0010565,              0.0010565,              0.0010565
                     82,                 0.6265,                0.60067,                 1.1425,                0.63288,                0.83381,                0.81608,                0.41844,                 1.5896,                 1.4069,                 2.2877,              0.0010517,              0.0010517,              0.0010517
                     83,                0.58889,                0.64295,                 1.1073,                0.81627,                0.66667,                0.84718,                0.48876,                 1.3229,                 1.6165,                 1.9266,               0.001047,               0.001047,               0.001047
                     84,                0.59337,                0.60212,                 1.0925,                0.77017,                0.66667,                0.76628,                0.45863,                 1.1478,                 2.0644,                 1.7875,              0.0010423,              0.0010423,              0.0010423
                     85,                0.56781,                0.55204,                 1.0915,                0.78151,                0.66667,                0.73996,                0.50263,                 1.0791,                 1.7827,                 1.7295,              0.0010376,              0.0010376,              0.0010376
                     86,                0.64094,                0.62393,                 1.1545,                0.69465,                0.66667,                0.75816,                0.49764,                0.94759,                 1.5679,                 1.5127,              0.0010329,              0.0010329,              0.0010329
                     87,                0.60181,                0.63015,                 1.1361,                0.72596,                 0.6549,                0.62801,                0.42824,                0.97255,                 2.0026,                 1.7605,              0.0010282,              0.0010282,              0.0010282
                     88,                0.60517,                0.59765,                 1.1132,                0.74772,                0.64143,                  0.576,                0.40642,                  0.951,                 1.9913,                  1.715,              0.0010234,              0.0010234,              0.0010234
                     89,                0.60787,                0.60993,                 1.1201,                0.78004,                    0.6,                0.49307,                0.31028,                0.91629,                 2.4632,                 1.5819,              0.0010187,              0.0010187,              0.0010187
                     90,                0.57823,                 0.5349,                 1.1005,                0.77443,                0.56703,                0.50969,                0.32995,                0.88211,                 2.9745,                 1.5803,               0.001014,               0.001014,               0.001014
                     91,                 0.5459,                 0.5188,                 1.0727,                0.33384,                    0.7,                0.46508,                0.27963,                0.94179,                  3.465,                 1.6412,              0.0010093,              0.0010093,              0.0010093
                     92,                0.61857,                0.58926,                 1.1199,                 0.7418,                    0.6,                0.66368,                0.38086,                 1.1546,                 2.3605,                 1.9255,              0.0010046,              0.0010046,              0.0010046
                     93,                0.60689,                0.56972,                 1.1158,                 0.7559,                    0.6,                0.79529,                0.46267,                 1.2822,                 2.2828,                 2.0563,             0.00099987,             0.00099987,             0.00099987
                     94,                0.61915,                0.63656,                 1.1253,                0.76268,                    0.6,                0.70899,                0.38169,                 1.3222,                 2.4041,                 2.0554,             0.00099516,             0.00099516,             0.00099516
                     95,                0.59889,                0.60294,                 1.1385,                 0.7674,                0.79437,                0.78675,                 0.4967,                 1.1455,                 1.8527,                 1.8256,             0.00099044,             0.00099044,             0.00099044
                     96,                0.58211,                0.60168,                 1.0765,                0.34671,                0.52867,                0.38678,                0.14293,                 2.6213,                 1.8815,                 3.1697,             0.00098572,             0.00098572,             0.00098572
                     97,                0.57411,                0.59133,                 1.0846,                 0.7633,                0.68142,                 0.8375,                0.54946,                 1.0838,                 1.0235,                  1.582,             0.00098101,             0.00098101,             0.00098101
                     98,                0.55996,                0.55922,                 1.0793,                0.47324,                0.73324,                0.64632,                0.39953,                 1.0362,                   1.74,                 1.6432,             0.00097629,             0.00097629,             0.00097629
                     99,                0.56849,                 0.5378,                 1.0961,                0.77438,                0.50489,                0.60088,                0.42937,                0.89513,                 2.6102,                 1.5679,             0.00097158,             0.00097158,             0.00097158
                    100,                0.61354,                0.55039,                 1.1245,                0.77763,                    0.6,                0.61305,                0.42746,                  1.108,                 1.8493,                 1.5903,             0.00096686,             0.00096686,             0.00096686
                    101,                  0.581,                0.53159,                 1.1226,                0.81997,                    0.6,                0.64632,                0.40945,                 1.0457,                  1.664,                 1.5039,             0.00096215,             0.00096215,             0.00096215
                    102,                0.59801,                0.58058,                 1.1396,                0.59062,                    0.8,                0.71021,                 0.4623,                0.97084,                 1.3902,                 1.5285,             0.00095743,             0.00095743,             0.00095743
                    103,                0.57526,                0.53734,                  1.096,                0.80665,                0.84755,                 0.7968,                0.52421,                0.93189,                 1.1841,                 1.5309,             0.00095271,             0.00095271,             0.00095271
                    104,                0.56586,                0.54298,                 1.0834,                0.76487,                0.66667,                0.61236,                0.37972,                 1.1267,                 1.8412,                 1.8017,               0.000948,               0.000948,               0.000948
                    105,                0.59235,                0.56255,                 1.1205,                  0.816,                0.59866,                0.59384,                0.33298,                 1.3936,                 2.2634,                 2.0433,             0.00094328,             0.00094328,             0.00094328
                    106,                0.58073,                0.55089,                 1.1111,                0.78255,                0.59627,                0.65471,                0.42536,                 1.3439,                 2.3975,                 1.9571,             0.00093857,             0.00093857,             0.00093857
                    107,                0.57357,                0.52701,                 1.0866,                0.71935,                0.53333,                0.55038,                0.24893,                 1.6665,                 2.6001,                 2.2053,             0.00093385,             0.00093385,             0.00093385
                    108,                0.53842,                0.55662,                 1.0768,                0.74817,                0.74067,                0.76824,                0.35508,                 1.6361,                 1.8923,                 2.2965,             0.00092914,             0.00092914,             0.00092914
                    109,                0.62182,                0.58625,                 1.1259,                0.69409,                0.81786,                0.87978,                0.59087,                0.93921,                 1.2733,                 1.6015,             0.00092442,             0.00092442,             0.00092442
                    110,                0.58847,                0.53545,                 1.1168,                0.68821,                0.74426,                0.81709,                0.54508,                0.94573,                 1.3606,                 1.5612,              0.0009197,              0.0009197,              0.0009197
                    111,                0.57881,                 0.5762,                  1.108,                0.82749,                0.66667,                0.67691,                0.42606,                 1.0357,                  1.486,                 1.6571,             0.00091499,             0.00091499,             0.00091499
                    112,                0.59287,                0.63376,                 1.1144,                0.81858,                0.66667,                0.67403,                0.43842,                 1.0756,                 1.7818,                 1.6705,             0.00091027,             0.00091027,             0.00091027
                    113,                0.58401,                0.53789,                 1.1296,                0.70364,                0.70473,                0.72267,                0.47151,                 1.0441,                 1.6873,                 1.7419,             0.00090556,             0.00090556,             0.00090556
                    114,                0.55982,                0.52446,                 1.1136,                0.70308,                0.79561,                 0.7873,                0.51565,                0.95589,                 1.2781,                 1.6545,             0.00090084,             0.00090084,             0.00090084
                    115,                0.59681,                0.56577,                 1.1183,                0.72002,                0.85059,                0.79125,                0.50923,                 1.0041,                 1.1969,                 1.5847,             0.00089613,             0.00089613,             0.00089613
                    116,                0.59103,                0.55824,                 1.1129,                0.68344,                 0.3904,                0.45391,                0.19234,                 1.7262,                 2.3146,                 2.9649,             0.00089141,             0.00089141,             0.00089141
                    117,                0.58112,                0.57993,                 1.1218,                0.81223,                    0.6,                0.67726,                0.34896,                  1.327,                 2.0941,                 2.0565,             0.00088669,             0.00088669,             0.00088669
                    118,                0.52758,                0.56788,                 1.0714,                 0.6752,                0.75387,                0.75308,                0.46813,                 1.1024,                 1.5911,                  1.767,             0.00088198,             0.00088198,             0.00088198
                    119,                0.56125,                0.55457,                 1.1088,                0.81429,                    0.6,                0.68082,                0.45551,                 1.0319,                 1.7584,                 1.7191,             0.00087726,             0.00087726,             0.00087726
                    120,                0.55966,                0.52181,                 1.0951,                0.81285,                    0.6,                 0.5424,                0.32311,                 1.0007,                   2.02,                 1.6218,             0.00087255,             0.00087255,             0.00087255
                    121,                0.54864,                0.58445,                 1.0787,                0.81122,                    0.6,                0.54346,                0.31858,                 1.0892,                 2.0232,                 1.7178,             0.00086783,             0.00086783,             0.00086783
                    122,                0.54345,                0.53816,                 1.0861,                0.62315,                0.73968,                0.65943,                0.46086,                0.98262,                 1.9086,                 1.6399,             0.00086312,             0.00086312,             0.00086312
                    123,                0.54704,                0.52881,                  1.064,                0.66036,                0.76667,                0.71273,                0.45612,                 1.0313,                 1.7035,                 1.5767,              0.0008584,              0.0008584,              0.0008584
                    124,                0.53246,                0.51889,                 1.0767,                0.45074,                 0.6635,                0.76821,                0.51475,                0.98484,                 1.7098,                  1.559,             0.00085368,             0.00085368,             0.00085368
                    125,                0.54756,                0.53384,                 1.0701,                0.78169,                0.62052,                0.65806,                0.43129,                0.94469,                 2.2579,                 1.6088,             0.00084897,             0.00084897,             0.00084897
                    126,                 0.5322,                0.50837,                 1.0747,                0.74429,                    0.6,                0.69248,                0.48977,                0.95129,                 2.1138,                 1.5728,             0.00084425,             0.00084425,             0.00084425
                    127,                0.57808,                0.56878,                 1.0939,                0.73274,                0.66278,                0.69014,                0.47723,                0.85157,                 2.1805,                 1.3984,             0.00083954,             0.00083954,             0.00083954
                    128,                0.56345,                0.53886,                  1.088,                 0.4772,                0.54947,                 0.6121,                0.38744,                0.89218,                 2.3171,                 1.5484,             0.00083482,             0.00083482,             0.00083482
                    129,                0.58709,                0.52197,                 1.1073,                0.02736,                0.16667,                0.03146,                0.00639,                 4.4743,                 2.9948,                 7.0792,             0.00083011,             0.00083011,             0.00083011
                    130,                0.56117,                0.52312,                 1.1141,                0.52289,                0.73333,                0.59771,                0.25449,                 1.6999,                 2.0423,                 2.0936,             0.00082539,             0.00082539,             0.00082539
                    131,                0.57193,                0.53227,                 1.0791,                0.65183,                0.72701,                0.68735,                0.40395,                 1.2246,                  1.854,                 1.7439,             0.00082067,             0.00082067,             0.00082067
                    132,                0.54552,                0.48524,                 1.0682,                0.74689,                 0.6271,                0.55908,                0.27713,                 1.5822,                 2.8357,                 2.1015,             0.00081596,             0.00081596,             0.00081596
                    133,                0.53941,                0.47345,                 1.0813,                 0.7431,                0.06667,                0.04435,                0.00507,                 4.2248,                 4.0869,                 6.4582,             0.00081124,             0.00081124,             0.00081124
                    134,                0.53819,                0.53703,                 1.0692,                0.78491,                0.26667,                0.25981,                 0.1011,                 2.4078,                  3.782,                 3.1071,             0.00080653,             0.00080653,             0.00080653
                    135,                0.53027,                0.52047,                  1.069,                0.81286,                    0.6,                0.73741,                 0.5235,                0.93284,                 2.0736,                 1.5385,             0.00080181,             0.00080181,             0.00080181
                    136,                0.49488,                0.46917,                 1.0464,                 0.8093,                    0.6,                0.52347,                0.34469,                 1.0107,                 2.3449,                 1.7171,              0.0007971,              0.0007971,              0.0007971
                    137,                0.54086,                0.47418,                 1.0845,                0.77089,                    0.6,                  0.507,                0.32326,                 1.0743,                  2.471,                 1.9138,             0.00079238,             0.00079238,             0.00079238
                    138,                0.54043,                0.48749,                   1.06,                0.13719,                0.76667,                0.48851,                0.25443,                 1.3494,                 3.0347,                 2.2139,             0.00078766,             0.00078766,             0.00078766
                    139,                0.53167,                0.47316,                 1.0605,                0.04328,                0.16667,                0.04983,                0.01061,                 4.1073,                 2.8895,                 6.3225,             0.00078295,             0.00078295,             0.00078295
                    140,                 0.5258,                0.49423,                  1.046,                0.71224,                0.58145,                0.60927,                0.35691,                 1.0357,                 2.6395,                 1.8051,             0.00077823,             0.00077823,             0.00077823
                    141,                0.57152,                0.54156,                 1.1201,                0.68739,                    0.6,                0.66121,                0.43904,                 1.0561,                 2.1098,                 1.8422,             0.00077352,             0.00077352,             0.00077352
                    142,                0.54461,                0.50688,                 1.0765,                0.70765,                0.67821,                0.61926,                0.37357,                 1.1211,                 1.9681,                 1.6846,              0.0007688,              0.0007688,              0.0007688
                    143,                0.49958,                0.45823,                 1.0441,                0.78378,                0.67099,                0.70629,                0.44946,                0.90099,                 1.4363,                 1.4618,             0.00076409,             0.00076409,             0.00076409
                    144,                0.55595,                0.49533,                 1.0902,                0.61454,                0.73888,                0.63818,                0.38843,                0.97088,                 2.0386,                 1.6339,             0.00075937,             0.00075937,             0.00075937
                    145,                 0.5573,                0.50953,                 1.1036,                0.75735,                    0.6,                0.45649,                0.28234,                0.94591,                 2.8687,                 1.7609,             0.00075465,             0.00075465,             0.00075465
                    146,                0.54106,                0.49222,                 1.0782,                0.76246,                    0.6,                  0.475,                 0.3206,                0.92863,                 2.6494,                 1.6699,             0.00074994,             0.00074994,             0.00074994
                    147,                0.53534,                0.48732,                  1.083,                 0.7807,                    0.6,                0.46314,                0.32529,                0.92307,                 2.6174,                 1.6627,             0.00074522,             0.00074522,             0.00074522
                    148,                0.52759,                0.47931,                 1.0484,                0.62286,                    0.6,                0.67194,                0.43189,                 1.0064,                 2.3291,                  1.638,             0.00074051,             0.00074051,             0.00074051
                    149,                0.55195,                0.52893,                 1.0704,                 0.7719,                    0.6,                0.53207,                0.33049,                0.98593,                 2.5614,                 1.6849,             0.00073579,             0.00073579,             0.00073579
                    150,                0.53245,                0.51303,                 1.0575,                0.78746,                    0.6,                0.59609,                0.37175,                 1.0035,                  2.335,                 1.6958,             0.00073108,             0.00073108,             0.00073108
                    151,                0.53375,                0.51059,                 1.0735,                0.79504,                    0.6,                0.62186,                0.39339,                 1.0276,                 2.2151,                 1.7595,             0.00072636,             0.00072636,             0.00072636
                    152,                0.51204,                0.49327,                 1.0533,                 0.6186,                0.73333,                0.70592,                0.47307,                 1.0016,                 2.0008,                  1.664,             0.00072164,             0.00072164,             0.00072164
                    153,                0.51888,                0.47673,                 1.0435,                0.70936,                0.70624,                0.71738,                 0.4784,                 1.0905,                 2.3016,                 1.7141,             0.00071693,             0.00071693,             0.00071693
                    154,                0.54534,                0.49595,                  1.062,                0.41598,                0.63333,                0.60378,                0.36286,                 1.2171,                 2.3044,                 1.7924,             0.00071221,             0.00071221,             0.00071221
